|Unnamed: 0|texto|fecha|incompleto|cuenta|cluster
1663|1664|rt @realdonaldtrump: the threat from radical islamic terrorism is very real, just look at what is happening in europe and the middle-east.…|02-07-2017 05:37:53||2potus|3
1664|1665|rt @centcom: .@potus president #trump and gen votel meet with #ustroops @deptofdefense |02-07-2017 02:07:59||2potus|0
1665|1666|rt @centcom: .@potus president #trump meets with generals dunford, votel, and thomas @usmc @usarmy @deptofdefense #macdill|02-07-2017 02:07:58||2potus|0
1666|1667|rt @realdonaldtrump: an extended interview from the super bowl with @oreillyfactor airs tonight at 8:00 p.m. enjoy! |02-07-2017 00:05:14||2potus|3
1667|1668|rt @whitehouse: happy birthday, mr. president! |02-06-2017 20:07:49||2potus|0
1668|1669|rt @centcom: .@potus visits #macdill for centcom and @ussocom meetings support the #ustroops |02-06-2017 19:34:42||2potus|8
1669|1670|visiting @centcom @ussocom- and supporting our amazing #ustroops this afternoon. |02-06-2017 19:34:13||2potus|3
1670|1671|rt @realdonaldtrump: the failing @nytimes writes total fiction concerning me. they have gotten it wrong for two years, and now are making u…|02-06-2017 17:38:33||2potus|3
1671|1672|will be interviewed on @oreillyfactor tonight at 8:00 p.m. enjoy! -djt |02-06-2017 17:38:09||2potus|3
1672|1673|rt @realdonaldtrump: i call my own shots, largely based on an accumulation of data, and everyone knows it. some fake news media, in order t…|02-06-2017 14:12:29||2potus|9
1673|1674|rt @realdonaldtrump: any negative polls are fake news, just like the cnn, abc, nbc polls in the election. sorry, people want border securit…|02-06-2017 14:12:27||2potus|9
1674|1675|what an amazing comeback and win by the patriots. tom brady, bob kraft and coach b are total winners. wow!#superbowl -djt|02-06-2017 03:42:14||2potus|3
1675|1676|rt @realdonaldtrump: enjoy the #superbowl and then we continue: make america great again!|02-05-2017 23:07:14||2potus|3
1676|1677|rt @realdonaldtrump: i have instructed homeland security to check people coming into our country very carefully. the courts are making the…|02-05-2017 21:36:00||2potus|3
1677|1678|rt @realdonaldtrump: just cannot  believe a judge would put our country in such peril. if something happens blame him and court system. peo…|02-05-2017 21:35:59||2potus|3
1678|1679|rt @realdonaldtrump: why aren't the lawyers looking at and using the federal court decision in boston, which is at conflict with ridiculous…|02-05-2017 00:07:49||2potus|3
1679|1680|rt @realdonaldtrump: because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. a terrible…|02-05-2017 00:07:48||2potus|3
1680|1681|rt @realdonaldtrump: make america great again!|02-05-2017 00:07:35||2potus|3
1681|1682|rt @vp: this scotus seat doesn't belong to any party, ideology, or interest group. it belongs to the american people–and americans deserve…|02-05-2017 00:06:26||2potus|4
1682|1683|rt @gorsuchfacts: yesterday, #scotus nominee judge gorsuch met with senators all over the capitol…he also met with this puppy. #justicegors…|02-05-2017 00:05:31||2potus|3
1683|1684|rt @realdonaldtrump: the opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and…|02-04-2017 15:31:12||2potus|3
1684|1685|rt @realdonaldtrump: interesting that certain middle-eastern countries agree with the ban. they know if certain people are allowed in it's…|02-04-2017 15:30:55||2potus|3
1685|1686|rt @realdonaldtrump: when a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.se…|02-04-2017 15:30:47||2potus|1
1686|1687|rt @realdonaldtrump: countries charge u.s. companies taxes or tariffs while the u.s. charges them nothing or little.we should charge them s…|02-04-2017 03:32:02||2potus|3
1687|1688|"rt @realdonaldtrump: we must keep ""evil"" out of our country!"|02-03-2017 23:10:33||2potus|3
1688|1689|.@vp pence on the #economy: |02-03-2017 23:02:26||2potus|3
1689|1690|another historic week at the @whitehouse. join me for my weekly address➡️|02-03-2017 22:26:16||2potus|3
1690|1691|remarks by president trump at signing of executive order on fiduciary rule: |02-03-2017 19:13:44||2potus|0
1691|1692|rt @foxnews: breaking news: @potus signs executive orders on finance regulations. |02-03-2017 18:34:07||2potus|8
1692|1693|#icymi- remarks by president trump before meeting with harley-davidson executives and union representatives: |02-03-2017 18:26:24||2potus|0
1693|1694|president donald j. trump recognizes national catholic schools week: |02-03-2017 18:23:49||2potus|0
1694|1695|rt @whitehouse: we honor this month as american heart month to remember those who have lost their lives to heart disease.❤|02-03-2017 17:53:12||2potus|3
1695|1696|rt @realdonaldtrump: a new radical islamic terrorist has just attacked in louvre museum in paris. tourists were locked down. france on edge…|02-03-2017 12:57:44||2potus|3
1696|1697|rt @realdonaldtrump: professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to make a…|02-03-2017 11:56:59||2potus|3
1697|1698|rt @realdonaldtrump: meeting with biggest business leaders this morning. good jobs are coming back to u.s., health care and tax bills are b…|02-03-2017 11:56:49||2potus|7
1698|1699|rt @realdonaldtrump: thank you to prime minister of australia for telling the truth about our very civil conversation that fake news media…|02-03-2017 11:56:29||2potus|9
1699|1700|"rt @realdonaldtrump: iran is playing with fire - they don't appreciate how ""kind"" president obama was to them. not me!"|02-03-2017 11:56:11||2potus|0
1700|1701|rt @realdonaldtrump: yes, arnold schwarzenegger did a really bad job as governor of california and even worse on the apprentice...but at le…|02-03-2017 11:56:00|...|2potus|3
1701|1702|'trump taps first woman to cia second in command'|02-02-2017 23:52:49||2potus|3
1702|1703|great meeting with @harleydavidson executives from milwaukee, wisconsin at the @whitehouse. |02-02-2017 17:56:42||2potus|3
1703|1704|rt @realdonaldtrump: thank you, @samsung! we would love to have you! |02-02-2017 17:29:24||2potus|3
1704|1705|rt @realdonaldtrump: attending chief ryan owens' dignified transfer yesterday with my daughter ivanka was my great honor. to a great and br…|02-02-2017 14:10:27||2potus|3
1705|1706|rt @realdonaldtrump: iran is rapidly taking over more and more of iraq even after the u.s. has squandered three trillion dollars there. obv…|02-02-2017 03:14:25||2potus|3
1706|1707|congratulations to our new secretary of state rex tillerson, sworn-in this evening by @vp mike pence. |02-02-2017 01:08:56||2potus|3
1707|1708|moment of prayer last night after my nomination of judge neil gorsuch for #scotus. it was an honor having maureen a… |02-01-2017 17:06:40||2potus|3
1708|1709|proud to honor the start of black history month at the @whitehouse this morning with @vp mike pence. |02-01-2017 16:08:17||2potus|3
1709|1710|rt @realdonaldtrump: hope you like my nomination of judge neil gorsuch for the united states supreme court. he is a good and brilliant man,…|02-01-2017 04:21:34||2potus|3
1710|1711|rt @tedcruz: i wholeheartedly applaud president trump for nominating judge gorsuch: |02-01-2017 04:17:29||2potus|0
1711|1712|rt @senatemajldr: my statement on @potus' excellent selection of neil gorsuch as our next #scotus justice |02-01-2017 04:16:31||2potus|8
1712|1713|president donald j. trump nominates judge neil gorsuch to the united states supreme court#justicegorsuch #scotus… |02-01-2017 04:08:15||2potus|0
1713|1714|rt @gorsuchfacts: 11 current dem senators &amp; 20 current gop senators were in office when judge gorsuch was confirmed w/out oppo in '06. #jus…|02-01-2017 02:06:59||2potus|1
1714|1715|"rt @whitehouse: ""this has been the most transparent supreme court selection process in the history of our country."" - @potus #justicegorsuc…"|02-01-2017 02:00:49||2potus|8
1715|1716|rt @gorsuchfacts: .@potus trump has chosen a #scotus with a brilliant legal mind, sterling academic credentials, &amp; a commitment to constitu…|02-01-2017 01:57:48||2potus|1
1716|1717|rt @gorsuchfacts: judge gorsuch defends the constitution &amp; protects individual rights, incl religious liberty, against gov't attack. #justi…|02-01-2017 01:48:31||2potus|1
1717|1718|rt @gorsuchfacts: join us in congratulating judge neil gorsuch on his nomination for #scotus! read his bio here: |02-01-2017 01:48:14||2potus|3
1718|1719|president trump's nominee for the supreme court neil m. gorsuch. #scotus #justicegorsuch |02-01-2017 01:16:03||2potus|0
1719|1720|#justicegorsuch #scotus |02-01-2017 01:11:58||2potus|3
1720|1721|rt @gorsuchfacts: breaking: @potus trump has nominated judge neil gorsuch for #scotus! #justicegorsuch |02-01-2017 01:07:57||2potus|8
1721|1722|join me live from the @whitehouse as i announce my nomination for united states supreme court justice.… |02-01-2017 00:49:25||2potus|3
1722|1723|rt @realdonaldtrump: getting ready to deliver a very important decision!  8:00 p.m.|02-01-2017 00:42:34||2potus|3
1723|1724|join me live from the @whitehouse at 8:00pm tonight. #scotus |01-31-2017 21:53:50||2potus|3
1724|1725|highlights from the president’s listening session with pharmaceutical industry leaders at the @whitehouse today:… |01-31-2017 21:21:38||2potus|0
1725|1726|today i met with pharmaceutical executives at the @whitehouse...|01-31-2017 18:59:01|...|2potus|3
1726|1727|rt @realdonaldtrump: when will the democrats give us our attorney general and rest of cabinet! they should be ashamed of themselves! no won…|01-31-2017 14:36:01||2potus|3
1727|1728|rt @realdonaldtrump: nancy pelosi and fake tears chuck schumer held a rally  at the steps of the supreme court and mic did not work (a mess…|01-31-2017 14:35:59||2potus|3
1728|1729|statement on the appointment of dana boente as acting attorney general: |01-31-2017 02:41:58||2potus|3
1729|1730|rt @realdonaldtrump: the democrats are delaying my cabinet picks for purely political reasons. they have nothing going but to obstruct. now…|01-31-2017 01:01:20||2potus|3
1730|1731|rt @vp: grateful to welcome king abdullah ii of jordan this morning as first foreign leader to visit vp residence. |01-30-2017 21:57:31||2potus|3
1731|1732|rt @realdonaldtrump: the american dream is back. we’re going to create an environment for small business like we haven’t had in many, many…|01-30-2017 21:07:59||2potus|3
1732|1733|white house press briefing: |01-30-2017 18:58:00||2potus|3
1733|1734|rt @realdonaldtrump: where was all the outrage from democrats and the opposition party (the media) when our jobs were fleeing our country?|01-30-2017 14:25:11||2potus|3
1734|1735|rt @realdonaldtrump: i have made my decision on who i will nominate for the united states supreme court. it will be announced live on tuesd…|01-30-2017 14:25:08||2potus|3
1735|1736|rt @realdonaldtrump: only 109 people out of 325,000 were detained and held for questioning. big problems at airports were caused by delta c…|01-30-2017 14:24:53||2potus|3
1736|1737|rt @realdonaldtrump: protesters and the tears of senator schumer. secretary kelly said that all is going well with very few problems. make…|01-30-2017 14:24:52||2potus|3
1737|1738|rt @realdonaldtrump: i will be interviewed by @thebrodyfile on @cbnnews tonight at 11pm. enjoy!|01-29-2017 23:40:07||2potus|3
1738|1739|statement regarding recent executive order concerning extreme vetting: |01-29-2017 23:18:22||2potus|3
1739|1740|rt @realdonaldtrump: christians in the middle-east have been executed in large numbers. we cannot allow this horror to continue!|01-29-2017 19:36:21||2potus|3
1740|1741|rt @realdonaldtrump: our country needs strong borders and extreme vetting, now. look what is happening all over europe and, indeed, the wor…|01-29-2017 14:12:53||2potus|3
1741|1742|rt @vp: welcomed my good friend governor @ericgreitens to the white house today. he is doing a great job for the people of missouri. |01-29-2017 01:37:25||2potus|3
1742|1743|presidential memorandum organization of the national security council and the homeland security council:… |01-29-2017 01:36:55||2potus|3
1743|1744|presidential memorandum plan to defeat the islamic state of iraq and syria: |01-29-2017 01:32:12||2potus|3
